language,text,Anger,Disgust,Fear,Joy,Sadness,Surprise
Somali,Mar xamar ayaaan wax ka leenahay ama dagnaa yaaan laga maqlin waaayo hadii eedee dagaaan ama wax ka leeyihiiin waxey la xisaaabtami lahaaayeeen kuwiii masuuuliyada dhibki dhacay lahaa eedee ma carareen sidi itoobiyaaan ineeey yihiiin ooo kale,1,1,0,0,0,0
Somali,"Ma ustaadh, haddii ayaa dadka ku dhaqan yahay, islaamka ku dhaqan yahay, xagge waxas ooo kale ku arkay",1,1,0,0,0,0
Somali,"Ustaadh, haddii ayaa dadka ku dhaqan yahay, islaamka ku dhaqan yahay, xagge waxas ooo kale ku arkay",1,1,0,0,0,0
Somali,Medical Ethics ayuuu kaga dhacay bukaaanku ku lahaa. 🥺,1,1,0,0,0,0
Somali,Medical Ethics ayuuu meeel kaga dhacay bukaaanku ku lahaa. 🥺,1,1,0,0,0,0
Somali,Mucaaradka qabyaaladeeysan iyo kuwa cuqdadeeysan oo Twitterka isku soo aruuray maaalmahaan siiyee shan sano ooo dhan ay ku noolaaan rabaaan hada ooo dowladdi 3 bilood gaaarin ayaa wixii oooyin habaar iyo calaacaal ahaa ka dhamaadee Wax yar isku reebta 5 sano ma dhawee,1,1,0,0,0,0
Somali,Mudo kordhintaaan xaaaraaanta eh aduuunka meeel aaan laga ogeeen ma jirto dhaqan xumada somalida ayay kow ka tahay waxaaana ugu dhaqan xun mareeexaaan somali waaa dadka ugu xun subaxaaanalaaah dalkaaan iyaga dartoooda buuu u burburay war somaliyeeey dib isugu noqda eee dadkaaan j,1,1,0,0,0,0
Somali,Musdhafooow meshiii cabdi iley ayaaa ku danbeyneyso mise shacabka u tur ooo xukunkaaa u turo askarta qaaadireysan ooo ilaaah iyo rasuuul midna aqooon ooo cawaaanta ah waxba ha u dirsanine askarta wanaaaga ku tilmaaaman adejiso,1,1,0,0,0,0
Somali,"Naga wariye aya ahed, lkn wayahan dabe itobiya ayad nagu walosa MA qadiyadi aaa adne ka gashey itobiyan airline somali wey ogthy itobiya qor shahey wadato Wana in somaliya mamulida hawada lagala tabta dowladuna burburta si ey somali danaheda uga fushato adne rer kagi ayaba itobiya",1,1,0,0,0,0
Somali,Odaygan qaaabkiii ayaa u wataysanaysay taaali galin kama.bixinaysid miyaaa waxa kaaa muuuqatay cadho iyo qabyalad Waxa lagu mooodayay dambi baaadhe iyo loooyar isku jira ma wariyaaa tahay mise wax kale. Bal.nio sheeeg dad ku tageeeri jiray ayaaa kugu nice dooona hadaaad qaaabka,1,1,0,0,0,0
Somali,Qof walba wuxuu yahay ayuuu ku mooodaaa hadddiii adigu wax dad Masaaakiiinta looogu talay galay aaad ka taaajirtay macnaheeedu maaahan in qof kasta adigooo kale yahay,1,1,0,0,0,0
Somali,"Sababta uuu dalkena u burbursan yahay waaa tan ooo kale, qof aqoon laheen ayaa xil loooga magacabaya qabiil heebal baa keensaday. Madaxweeene USER qaran kena ka ilaali dadka noocaas ah. Waxaa rajeeena in Madaxweeene Xasan in dadka xilka u dhiiibayo in uuu ku doorto aqoon URL URL.",1,1,0,0,0,0
Somali,"Maxayn waa ku soo dhashay inaan ku soo dhexeeyo lugta iyo isku dir iyo in ay damiiir lawayn adeeegsan walaaahi, waxan arkay warqada b",1,1,0,0,0,0
Somali,Sarkaaalka horta nin jaaahil weyn ah meeesha maaamul ayaaa ka jira gabdhihiii hadiii dariiiqa sidaaan lagu bahdilayo qofkiii xaqa ka hadlana lasiii dilayo maaamulka hadiii raaali ka noqdo dulmigaaas bulshada lagu sameynayo aduuun iyo aaakhiraba ilaaahey uma dhaaafi doono,1,1,0,0,0,0
Somali,Sidiiisa ayuuu mooodayaaa in umadu dhiiiga ya cab yihiiin qaranka uuu leeeyahay ha la difaaaco miyaaanu Kiii uuu sagu burburiyay ahayn,1,1,0,0,0,0
Somali,Somalida walaah jahiljimo iyo doqonimo bay isku darsaden hesta waxa lolo jedo xita ma yaqanan qarkod wa la iska dhela yab,1,1,0,0,0,0
Somali,sooomaliya ha burburto idam allle wa bil ramadaaane amiiin amiiin amiiin,1,1,0,0,0,0
Somali,Xasan shiiikh ma fikiro safar aheen qarashaaadkaa sida maaalaaayacniga xasan shiiikh diyaaarad ayuu ciiil qabay dadka soomaaliyeeed abaaaraha heyso maxaa loogu caaawin waaayay dadka danyarka xasan shiiikh dalkeena Dan kamalaha wuxuuu rabaaan in uuu burburiyo somaliya waaa cadow URL,1,1,0,0,0,0
Somali,USER balaaayo kula yaraatay iney waxbarashadeed ku dedaasho weyintay waxaan dani ugu jirin ku mashquuulayso,1,1,0,0,0,0
Somali,USER Bro ilmo morgankan aaad faaaninaysid adi failed state Somalia ku yaqaaanan lakiiin ani majeeertenia ayay iiiyaqaaan markaaa garowe 1000 mile ujiraaan afmaaaha Abahoood morgan aaa garowe joooga anyway SSSC is in dhulbahante hands today haday run sheeegayan let them start a war in SSSC,1,1,0,0,0,0
Somali,USER ciiidankiii difaaacaye eee SNA wasiiir inaa uga baqdo hadalka uga sheeegtay ayaaa fiiicneyd xaqiiiqada hadiiiaskarta sna eee abgaaal ay gadodaaan Hiraaan dagaaalkiiisa in uuu fashilmo waaa sooo dag dageysa waxaaan ku leyahay kalabo ciiidanka qaranka eee aaad beeeleysay adigooowasiiirqaran ah,1,1,0,0,0,0
Somali,USER Dal baaas ma ahan eee siyaaasi isku sheeega xun aaan iska qabano ooo aaan dadkeeena iyo dalkeeena duliga iyo dulmiga ka dulqaaadno,1,1,0,0,0,0
Somali,USER Fooolxumo tuuugnimo doqonnnimo  Protocol xumo iyo gaaal u sajuuudid markiii aaad isku darsatid mw iiima ihiddde ogooow,1,1,0,0,0,0
Somali,USER hada ayaaan maqli jiray reerahaasi caqli ku filan ma laha waxaaan dhihi jiray umad dhan macquuul maaaha walahi baaan ku dhaaartaye hada ayaaan yaqiiin saday ooo xaqiiiq ahaaan u arkay dad isku wada camiraya mid mid ka kale dhaaama aaanu jirin waaa wada ZERO yar iyo wayn,1,1,0,0,0,0
Somali,USER Hadal jaaahi yidhi iska dheh dadka maindhahaaad qaban yaaa cunsuri benaleah,1,1,0,0,0,0
Somali,USER Horta Samarooon ma Somaliland keliya ayay cadddaaalad darrro ku haystaaanBal is waydiiiya sida Dds Samarooon xaqqqooodiii deeegaaan iyo wadan ba looogu diiidayDaaarooodkan idin nacam laynayaaa way og yihiiin balse Somaliland inay burburiyaaan kaliya idinku jiiibinayaaan,1,1,0,0,0,0
Somali,"USER Ina dhaan walasho kale ah oo Somaliyeed u caynaysa waa ku dhaqanimo meshay, dhaan ay ku dageysoo Somalia hargisa isku dhaqaysa ayyaana ku noolayso cunsuri Somali isku ekeysanayo ay thiy qalbiga laga gumeystay closhad kabuktaa Allah ku caafyoo",1,1,0,0,0,0
Somali,USER Isaaaq baaad necebtahay hadddana deee niiicdaaas aaad halkan kaga dhareeerisidna waaa itaaalkaaaga adigiyo xaaaroood ooo dhan  Inta qiyamuhu ka dhacayo sidaaasad u ciyaysaaane Ilaaahay dad idin dhaaama tolkiiin ha siiiyo,1,1,0,0,0,0
Somali,USER Kaaalay adigu nugaaal bal inaaad dib uga laaabato doqon yohow awowgaaa haduuu noool yahay warayso bal awowgay wuxuuu ahaaa isna wuxuuu ahaaa hakuuu warrrameee,1,1,0,0,0,0
Somali,Lacag jacayla naaagaha somaaalidu meeel kasta ooo xun ayu galayaaa,1,1,0,0,0,0
Somali,USER Lax walba shilalkay is dhigto ayaaa lagu qalaaa madax siyaaasi aqooon yahan xildhibaaan badan ooo aaan waxar iyo waliba xabad mooos ah aaan lagu aaamini karin ooo aduuun iyo aaakhiro seeegay ayaaa wax isku haysta shacabkuse barte beeen danbe looo sheeegi maaayo,1,1,0,0,0,0
Somali,USER Lol laaanagaaabbb Dhulbahante reeer Hiiiraaan Alshabaaab bay ku quraaacdaan Adigana askari maskiiin ah ooo la dilaaayo ayaaad ku faanaysaa faaataaale Reeer springo sida springka ayaaa lagugu istaaagiya MJ iyo isaaq Iska celi ilmo xarrranow,1,1,0,0,0,0
Somali,USER Maaalinta lacag madaxiiisa lasaaaro ama doqmahan dawlad isku Sheeega maxkamad isagooo maqan dilkiiisa xalaaaleysa ayuuun baaan arimahan idinka dhageysan dooonaaa  Inta kale marba fuley ha idinka yaaabiyo,1,1,0,0,0,0
Somali,USER Madaxwayne muuuseamp isagu hadiyaaariyo kala reebWaaar ninkani maaaha madaxweeeyne Waaa budhcad loooga tudhayo dalkaamp dalka inuuu burburiyo maaaha madaxweeeyne dheh tuuuga wakhtigiiisiii dhamaaaday eee bilaaa sharciga ku fadhiya,1,1,0,0,0,0
Somali,USER Manaxe ayaa qalay inta saaray salada balan e farxada laguso koro kol hore,1,1,0,0,0,0
Somali,USER MAREEEXAAAN XOOOLO XOOOLO DHALAYWAXBA QIIIQA HA ISKU QARIN DHIIIGIII ISAAAQ AYAAA GACMAHAAA KA DA AYAWaaanu ognahay cadowgiii dadka yaga iyo dalkayaga burburiyay Muse Bixi waaa Muj xooolihiii dadka dalka ka xoreeeyey Xooolihiii reeer Somalia eee SL ku sooo duuulay SL WAAA XOROOO SNM BAAA NADIIIFIYEY,1,1,0,0,0,0
Somali,"Markaaa, waa wado afdheera, xooog weyn, baq baq, badnaa, marka loo so jeeestooy, masaaakiin noqdaan, walee oooyi doonow, aayar jooog ku kastoo, bila asalaba, iska so dhigtay, wayba u so baxaysa, calankan rag iyo dumar, baa u dhintay, ooo ilaalsanya",1,1,0,0,0,0
Somali,USER Odaygan iyo inta ku hareeersan Dawladnimo waxay u haystaaan igu sawir cadaaanka iyo istaraaajadoooda boooli cunooow dhulka Dawlada iyo shicibka aaan hubeeeysnen ooo la booobo Dalka iyo ciiidanka ooo la gado iyo inkalooo badan HandsOfffSomalia,1,1,0,0,0,0
Somali,"USER Rooobooow, mahadsanad salaaad qal iyo fiqi 19991 waa isku mid Mahadsanad salaaad qal iyo fiqi 19991 oo xilal loo magacaaabo, maxaa u diiidaaayo in Rooobooow xil loo magacaaabo kuligoood waa argagixiso",1,1,0,0,0,0
Somali,USER Sujuuu gumeysi ku hooos noooli caqligeee ayuuu kaga hadli karaaa dad Somali ah ooo Somali wax laleh ooo isku yar dhacay sxb uuugaaalidaaada iska cun haday xiniiinyo kugu jiraaan Xasuuuqiii Waqoooyi bari eee Ciiidamada Kenya maaalin kaliya ka hadal,1,1,0,0,0,0
Somali,Wa nacas in case aaan fooolxumahey ama qofkasto ooo foooxun is not hisher choice marka qof nooocaaas abuuurka Allle wax ka sheeegayo aya Dowlad ka hadlaaayo reeer oooyaye Caqli ma jiro LOL,1,1,0,0,0,0
Somali,"Waa caqli badnaa in aan 50,000 ooy ah iska dilaynayn, buu qiyaaasayey oo Aad xoolo tihiiin wax isbedel ahna aydan keeni karan. 7 bilood baa xukunkii mar labaad la idinku imtixaaamey, isla Maxamed kala idiiinka tagey Durbaba Gabdho dhooofin ayaaad bilowdeen.",1,1,0,0,0,0
Somali,"Waaa in dowladu xayirtaa acount yada looofuray in lacagaha sida afminshaaar nimada ah looogu dhacayo, Waaa in laga hortagaa ooo lasoo xirxiraa kuwa nasuuulka ka ah mashruuucaan",1,1,0,0,0,0
Somali,"Waa walaahay walaahay, SSSC waxay u qabsoomayaa Isaaq iyo SNM, Shinbir waxay u qabsoomayaa qooor qabad, nin walaahay walaahay, Isaaq Somaliya ma aad u qabsoomayaa umad kale, ooo dhulka u jooqan ila goy, ooo khasab u raaaca buu, leeeyahay ader, Marka dhaqanxumada la iska yeeeli maaayo",1,1,0,0,0,0
Somali,Warkaaaga nacaybku waa buuuxo war reer koooshin u egaynay Waxba boor isku qarina,1,1,0,0,0,0
Somali,Waxaan uqaaanaa ilmo xaaaraan lagu dhalay,1,1,0,0,0,0
Somali,Waxaan uqaaanaa ilmo xaaaraan ku dhaqay,1,1,0,0,0,0
Somali,USER Xasan Beeesha uuu sheeeganayo dib ha u baaarto sababtooo ah wuxuuu isku darsaday damiiir xumo diiin la aaan iyo dolllar jacayl,1,1,0,0,0,0
Somali,USER Xildh Kooodbuuur yare dilalkaaa uuu sheeegayo inay dhaceeen waxa habooonayd inuuu si qoto dheeer usooo baaadho sababta keeentay iyo cida sooo abaaabushay kadibna sooo bandhigo cadayntoooda ayay ahayd laaakiiin iska dheh uuun Wixiii xunba xaaawa ayaaa leh waaa xilkas daro weyn,1,1,0,0,0,0
Somali,USER Xurmadle agaaasimeyaaashaaan wax u dirsanayso waaa waraaabe dareeerin lagu raray Shaqaaalaha heshiiiska dawladdda la galay se ka sooo dhalaaalin maxkamad ha looo gudbiyo Qaaan inay bixiyaaan ha xukunto Shaqada ha ka eryido Mardambena inaaan dadwaynaha wax looogu dhiiibannna ha xukunto,1,1,0,0,0,0
Somali,Wa Garan Waaa qof walba tuuuladas ku cusub marks bay jirdili jireeeb bay oron jireeen wa garan waaa Liyuuu bolis ooo aha cidan abdi ilay aaad u akhlaaaq xumaaan waliba naxariiis darana koooda ugu sareye shaaaliqo bay u yaqaaan,1,1,0,0,0,0
Somali,"Waa ceebta waxaani, cashuurtayna oogaynayn ciid laga qaydo hoooyada bacadka fadhida iyo ninka nolol maalmeeedkiiisa dhacsanaya lagu dhibay. In qof laydh qabow hayso aad yaryar loo miisaa waa musiibo Miyey YouTube u furan haday wax la jeceleyn haka xooogsadee views---na si",1,1,0,0,0,0
Somali,Waaar xamar wuu ku qarshaynayaa waxan malinwalba loo qarxinayaa wuu ku dhaqanayaa dhaqankooda niiiko ahba,1,1,0,0,0,0
Somali,"War doqonow meeel walba calan, mid kalaaa sana ma ku jiree, war feysal warabe iyo kheyre cid wax ku tareysa, ma jirto eee dantada ka fakar fecen, kuwa Lamborghini ku socda, acccountkodana u buuuxo, anagane sidaaa doqon siyaaasi ah, ooo dhigena dadanaya ilmo ku korsada ugu",1,1,0,0,0,0
Somali,Waryaaa Dabaaalkaaan OOO filimka dhan fashiliyay maxaaa waaaye 😂😂😂,1,1,0,0,0,0
Somali,"Warye nagada sheeeko shaiiidan ka wax ayaa ku hooos jire, dadka bilaa imaan, wax ka dhadhaci Allah ayaa wax dhacay iyo wax soosocoda, og sheeeko shayiiidan nagalataaag.",1,1,0,0,0,0
Somali,"Waxaan qalad ahayn in shacabku waa lagu dhariyey e ad u istagayn, ad u adegsato waxi waa lagu yiri ku ilaali bal maxay ka galabsatay maskinta yar e dugsiga dhiganaysay cakuye doqon ilahey ha no cafiyo walalshen abyo adiguna iska samar adun aya la joga wax kasta ay ka dhacayan inta",1,1,0,0,0,0
Somali,"Waxaan u eegahay ilmo lix biloooda ooo masaaasad jaqaya, waxaan u eegahay ilmo lix biloooda ooo masaaasad jaqaya, waxaan u eegahay ilmo lix biloooda ooo masaaasad",1,1,0,0,0,0
Somali,Waxaan canbaaraynayaa falalka guracan eey kudhisan cabudhinta jirdilka eey lagu hayo saxafiyinta uunaa ku hayaa mamulka taaagta daran e Mr Guuurgurte kenyati usujuuude USER waxa lagu haysto saxafiyinta ooo qura wa in an laso bandhigin fashilka Damulqushaaash FreeeSaxafada URL,1,1,0,0,0,0
Somali,"Waxaan ooo meerraysi ah waxa dhaaanta isagoo habeenka Soo muuqda telefishin kuna dhaawaaqa, wax dooresho madaxweyne ooo qabanayaa aysan jirin haba yaraaate! Dalkana yahay nidaam boqortoynta boqorkiisuna yahay isaga Muuse ah Wixii dhacayaa ha",1,1,0,0,0,0
Somali,Waxaan u malaynayaa inaatahay xoolo,1,1,0,0,0,0
Somali,"Waxaan u malaynayaa inaatahay xoolo, waxaan u malaynayaa inaatahay xoolo",1,1,0,0,0,0
Somali,"Waxa aan u qaatay inaan cunsuri ku soo wadahay, bal wuxuuu ku soo wadahay eeega.",1,1,0,0,0,0
Somali,xooogiii sooomaliya ilahay ayuuunbuuu uauhaaaday markiii siyaaadbare beeeniyay kitaaabkiii ilahay ayay cadho ale Ku hsacday afwayne waydi dibna looo arkimayo tiiiyooo kale waaayo sooomaaalooo isjecelbuuu qabyaaalad keeenay Salina way wadaaan maxa lagaga farxi bariba waaan lumiye,1,1,0,0,0,0
Somali,Waa inoo Maxaned Xuseeen. Dadka culayska kada habr kugu dhacye,1,1,0,0,0,0
Somali,Dhalinyaradaan waxay u qeybtaa helan hadiikale raga dhacayay waxay u qeybtaa layqanayn xumanba xuman lagu abal marin,1,0,1,0,0,0
Somali,Ma aad uga soo dhaqdo inuu nala rogmado inyar baaan u jirnaa bal fiiiri dulmiga heerka uuu gaaaray askarigii ninkeda dalay intu wacay ayuu kuyidhi ninkada aniga dilay eee kalay soodoonoo subhanalllah muqdisho waxa ku sooobatay moooriyaaantiii isbarada u taaali jirtay inay shar dowladed ummmada ku dhibatayan URL,1,0,1,0,0,0
Somali,Somali ugu kalaaay kursi laysku dhajinaaayo marka uuu wakhtigu ka dhamaaado dhaqan aaad u xun ooo ah xaqiraaad caaadiya Ugu damabaystana taaas baaa keeenta isku dhac qax silic,1,0,1,0,0,0
Somali,USER Umada yaaanan la sumeynin ganacsi iyo maaal inta aaad raaadineysaaan umada ha baaabinina aqooon iyo sheybaaaro xukuuumad iyo heyad idin xakameyso ooo idin baaarto wadanka maba lahan sidiii tukaaan bagaaashle ah in aaad iska furataaan waaa gaf,1,0,1,0,0,0
Somali,USER malha dhig lo aaad ayaaa lagu durey dadka muqdishu degan nolosha isku duuuga intaaad ku nooolaaa daheeen foooxmo giryahooodi aaa laburburinaaaya dadkooodaaa ladilaaa wey daaawa nayaaan sida coooshi iyo enta dooor jooogtiii xooolaha,1,0,0,0,1,1
Somali,Oo cashuuurta manin baaa lasiiiyaaa aaan wlllhi caaawaaa iiigu horaysa magiciiisa wax uuudifaaacana ma maqal tamaaadhada hoooyada kaaaryooonka kuriiixayseee maaalinwalba laga daaadinayo kun ka shillling eee laga qaaado ayaaa la siiiyaaa dad qurbaaa ku faaakihaysta way kudaysay ta,1,0,0,0,1,0
Somali,Waa xishmad iyo waaalid Jacayl marka uuu xuso Hoooyadiii ooo bartay diiin iyo Maaadiba maxaaad ka wadaaaWaaa wax canuuun badan Qofka ay hoooyo korin baaa Rajay ah ilmo hoooyo leh Ilaaah baaa nimca siiiyey WERIYE MA TIHID EEE BARO SIDA WAX LOOO QORO IYO WAXA LA SHEEEGI KARO,1,0,0,0,1,0
Somali,USER Wadanka dictator ayuuu naga burburiyay Waaa run in uuu qabyaaalad adeeegaaaday ooo uuu dadkiii is nacsiiiyay laaakin waaa laga gudbay HSM Alshabab ayuuu la diriraaayaaa eee ma Shabaaabkiii ayuuu beeel noqday,1,0,0,0,1,0
Somali,Xanuuunka ugu wayn waa inaan lala xisaaabtamahayn cidna aanay is waydiinayn qofkii dhibaatada inta ay leeg u gaystay ilmaaha yar! Waa dal iyo dawlad si walba dadkeedii ay darxumo iyo dayac ula nool yihiiin.,1,0,0,0,1,0
Somali,Sidee buu qof magaca khaaliqa si xariiftinimo ah u adeegsadii iiga xanaajin karaa.,1,0,0,0,0,1
Somali,Somaliya way kufashilantay shatigii dowladda eey dad dowladda baro oo systemka dowladda nimo uduhisay haka raadsadaan wadamada caalamka,1,0,0,0,0,1
Somali,Waxan qoslaaa markuuu Axmed Madooobe qof kale kaligiiitalisnimo ku caaayo asagooo dhawr iyo toban sano taaangiga Kenya Kismaaayo kujooogay wax dooorasho ahna aaanan qabanin  Dadka reeer Jubbbaland waxaaan kula talin lahaaa in ay xooog isaga kiciyaaan mufsadkaaa uma bahna hadal aaan dagal ahayn,1,0,0,0,0,1
Somali,"Somaliland, oo aan u noqday kkk, waa xun tahay Somaliland, oo ay horumar gaaadhay cunsuri foqol cunsuri",1,1,0,1,0,0
Somali,Somaliya waa wadatan 30 sano u dhaqdaan sheekh hadi u dhaqdaan sirdoonka imaraatka iyo jabuuti aheeeynaa muxuuu ukala diray ciiidamada qaranka eee iriteriya lagu soo taba baray?,1,0,0,0,0,0
Somali,Maxaa uga jeeeday? Waa inoo af diiin noqday!!!,1,0,0,0,0,0
Somali,Maxaa uga jeeeday? Waa inoo af diiin noqday!!!,1,0,0,0,0,0
Somali,Maxaa uga jeeeday? Waa inoo af diiin noqday!!!,1,0,0,0,0,0
Somali,Maxaa uga jeeeday? Waa inoo af diiin noqday!!!,1,0,0,0,0,0
Somali,Maxaa uga jeeeday? Waa inoo af diiin noqday!!!,1,0,0,0,0,0
Somali,Kan kuuutaliya adiga iyo hoooyada iyo muuuse handaraaab asaaa iniii taliyo walhi 😂😂😂haduuuna iniii talin amarkiiisa diyarduhu kuyimadaaan markaaa duuulaysaaan barbir somlia ah qadataaan eee adeeer ilmo yarbaaa taheee kaseeexo magalka gabar,1,0,0,0,0,0
