language,text,Anger,Disgust,Fear,Joy,Sadness,Surprise
Russian,"Неожиданно, когда встречаешь человека, пытаясь вспомнить, из какой он группа, а он на самом деле одноклассник",0,0,0,0,0,1
Russian,"Встреча человека, когда пытался вспомнить, из какой он группа, а он на самом деле одноклассник",0,0,0,0,0,1
Russian,"Аааа, тишина просто ужасная!! Почему ты не можешь идти быстрее!!??",1,0,0,0,0,0
Russian,"Аааа, тишина просто отвратительная!! Почему ты не можешь идти быстрее!!??",1,0,0,0,0,0
Russian,"Люди, которые бьют бездомных животных, - настоящие мерзавцы. Пусть их ожидает ад.",1,0,0,0,0,0
Russian,"Люди, которые бьют бездомных животных, - настоящие злодеи. Пусть их ждет ад.",1,0,0,0,0,0
Russian,"Глупый мозг, не хочет спать, а через 4 часа экзамен и потом контроль!",1,0,0,0,0,0
Russian,"Глупый мозг, не хочет спать, а через 4 часа экзамен и потом контрольная!",1,0,0,0,0,0
Russian,"Возможно, настал момент, когда хочется чувствовать себя любимой.",0,0,0,0,0,0
Russian,"Может быть, настало время, когда хочется быть в центре внимания.",0,0,0,0,0,0
Russian,"Возможно, наступил момент, когда хочется быть в центре внимания.",0,0,0,0,0,0
Russian,"Может быть, настало время, когда хочется чувствовать себя любимой.",0,0,0,0,0,0
Russian,"Возможно, настал момент, когда хочется быть в центре внимания.",0,0,0,0,0,0
Russian,"Вчера мы смотрели какой-то ужасный фильм, до сих пор от воспоминаний о нем мурашки по коже, и это страшно.",0,0,1,0,0,0
Russian,"Вчера мы посмотрели какой-то ужасный фильм, до сих пор от воспоминаний о нем мурашки по коже, и это пугает.",0,0,1,0,0,0
Russian,"Вчера мы смотрели какой-то ужасный фильм, до сих пор от воспоминаний о нем мурашки по коже, и это напугало меня.",0,0,1,0,0,0
Russian,"Вчера мы посмотрели какой-то ужасный фильм, до сих пор от воспоминаний о нем мурашки по коже, и это пугает меня.",0,0,1,0,0,0
Russian,"Вчера мы смотрели какой-то ужасный фильм, до сих пор от воспоминаний о нем мурашки по коже, и это пугает меня.",0,0,1,0,0,0
Russian,Сейчас я пойду читать,0,0,0,0,0,0
Russian,Я сейчас пойду читать,0,0,0,0,0,0
Russian,Сейчас я отправлюсь читать,0,0,0,0,0,0
Russian,Я сейчас отправлюсь читать,0,0,0,0,0,0
Russian,"Перед тем, как начать думать, задумайся — стоит ли думать.",0,0,0,0,0,0
Russian,"Перед тем, как начать думать, подумай — стоит ли думать.",0,0,0,0,0,0
Russian,Я не могу прочитать сообщение на телефоне.,0,0,0,0,0,0
Russian,Сообщение на телефоне я не могу прочитать.,0,0,0,0,0,0
Russian,Я не могу прочитать сообщение на моем телефоне.,0,0,0,0,0,0
Russian,Вчера я провел весь день в детском саду....#приятности#воспоминание,0,0,0,1,0,0
Russian,Вчера я был в детском саду весь день....#приятности#воспоминание,0,0,0,1,0,0
Russian,Вчера я целый день провел в детском саду....#приятности#воспоминание,0,0,0,1,0,0
Russian,Вчера я целый день был в детском саду....#приятности#воспоминание,0,0,0,1,0,0
Russian,Играю с маленьким #радость,0,0,0,1,0,0
Russian,У меня дрожащие руки и бешеное сердцебиение. Мне очень страшно...,0,0,1,0,0,0
Russian,Компания 'айти' внедряет продукты 'кода безопасности' в систему управления иб security vision,0,0,0,0,0,0
Russian,Компания 'айти' интегрирует продукты 'кода безопасности' в систему управления иб security vision,0,0,0,0,0,0
Russian,Компания 'айти' включает продукты 'кода безопасности' в систему управления иб security vision,0,0,0,0,0,0
Russian,ЗАВАЛИТЕ ЕБАЛО. ЦАУНЯ И ГЕРАСИМОВ! ВЫ МЕНЯ БЕСИТЕ!,1,0,0,0,0,0
Russian,Пишите мне просто так,0,0,0,0,0,0
Russian,Напишите мне просто так,0,0,0,0,0,0
Russian,"Чтобы установить с кем-то общий язык, иногда нужно уметь молчать.",0,0,0,0,0,0
Russian,"Чтобы найти с кем-то общий язык, иногда нужно уметь молчать.",0,0,0,0,0,0
Russian,"ВЕРНИ ГРУППУ И ПРЫГАЙ ДВА ЧАСА, СУКА, ВЕРНИ ФОРМУ, И ВЕРНИ ГРУППУ ЗА ОДНО",1,0,0,0,0,0
Russian,"Я ненавижу свою школу, где каждый за себя и пытается унизить других. Это просто мерзко.",1,1,0,0,0,0
Russian,"В школе, где каждый за себя и пытается унизить других, я испытываю ненависть. Это просто мерзко.",1,1,0,0,0,0
Russian,"В моей школе каждый за себя, пытается унизить других, и я испытываю ненависть. Это просто мерзко.",1,1,0,0,0,0
Russian,"В школе, где каждый за себя и пытается унизить других, я испытываю ненависть и отвращение. Это просто мерзко.",1,1,0,0,0,0
Russian,"В моей школе каждый за себя, пытается унизить других, и я испытываю ненависть и отвращение. Это просто мерзко.",1,1,0,0,0,0
Russian,Радостный играет с подаренным #подарок #собака #такса #любимка,0,0,0,1,0,0
Russian,немного страшно выходить из дома,0,0,1,0,0,0
Russian,"немного страшно, когда выходишь из дома",0,0,1,0,0,0
Russian,Я готов к празднику! #НГ#смех#САЛАТ,0,0,0,1,0,0
Russian,"в остальном это сознательно. разрешено SSD определить вершину 4, например",0,0,0,0,0,0
Russian,"Я трепещу, как осина, когда смотрю в дверной глазок.",0,0,1,0,0,0
Russian,"Мне кажется, что я трепещу, как осина, когда смотрю в дверной глазок.",0,0,1,0,0,0
Russian,"Я трепещу, как осина, когда смотрю в дверной глазок, и это пугает меня.",0,0,1,0,0,0
Russian,"Мне кажется, что я трепещу, как осина, когда смотрю в дверной глазок, и это пугает меня.",0,0,1,0,0,0
Russian,"Я трепещу, как осина, когда смотрю в дверной глазок, и это вызывает в меня страх.",0,0,1,0,0,0
Russian,"Политическая полукультура является источником революций и идей, которые она поддерживает и развивает.",0,0,0,0,0,0
Russian,"Политическая полукультура создала революции и идеи, которые она поддерживает и развивает.",0,0,0,0,0,0
Russian,"Политическая полукультура породила революции и идеи, которые она поддерживает и развивает.",0,0,0,0,0,0
Russian,"Политическая полукультура является родоначальником революций и идей, которые она поддерживает и развивает.",0,0,0,0,0,0
Russian,"Политическая полукультура является основой для революций и идей, которые она поддерживает и развивает.",0,0,0,0,0,0
Russian,"#HappyBirthdayJaredLeto ты мой самый любимый исполнитель, ты научил меня верить в себя. Ты великолепен!!!!!",0,0,0,1,0,0
Russian,"#HappyBirthdayJaredLeto ты мой самый любимый исполнитель, ты научил меня верить в себя. Ты невероятно прекрасен!!!!!",0,0,0,1,0,0
Russian,"#HappyBirthdayJaredLeto ты мой самый любимый исполнитель, ты научил меня верить в себя. Ты просто великолепен!!!!!",0,0,0,1,0,0
Russian,"#HappyBirthdayJaredLeto ты мой самый любимый исполнитель, ты научил меня верить в себя. Ты невероятно великолепен!!!!!",0,0,0,1,0,0
Russian,Жилищно-коммунальное хозяйство Карелии готовится к значительным изменениям.,0,0,0,0,0,0
Russian,В Карелии жилищно-коммунальное хозяйство ожидает значительных преобразований.,0,0,0,0,0,0
Russian,Жилищно-коммунальное хозяйство в Карелии предстоит столкнуться с серьезными инновациями.,0,0,0,0,0,0
Russian,В Карелии жилищно-коммунальное хозяйство находится на пороге значительных изменений.,0,0,0,0,0,0
Russian,Жилищно-коммунальное хозяйство Карелии готовится к значительным нововведениям.,0,0,0,0,0,0
Russian,"не забывает меня, радость",0,0,0,1,0,0
Russian,радость не забывает меня,0,0,0,1,0,0
Russian,"Если быть честным, это уже начинает мне надоедать. Я понимаю, что я отвыкла, но больше не хочу терпеть это.",1,0,0,0,0,0
Russian,"Если быть откровенным, это уже начинает мне надоедать. Я понимаю, что я отвыкла, но больше не хочу терпеть это.",1,0,0,0,0,0
Russian,"по IP я вычислю, сука",1,0,0,0,0,0
Russian,"по IP я вычислю тебя, сука",1,0,0,0,0,0
Russian,"по IP я тебя вычислю, сука",1,0,0,0,0,0
Russian,"Сериалы демонстрируют, как чай играет важную роль. Например, десятый Доктор или Шелдон.",0,0,0,0,0,0
Russian,"Сериалы подчеркивают значимость чая. Рассмотрим, например, десятого Доктора или Шелдона.",0,0,0,0,0,0
Russian,"Сериалы подчеркивают важность чая. Например, десятый Доктор или Шелдон.",0,0,0,0,0,0
Russian,"Сериалы показывают, как чай играет важную роль. Например, десятый Доктор или Шелдон.",0,0,0,0,0,0
Russian,"Сериалы подчеркивают значимость чая. Например, десятый Доктор или Шелдон.",0,0,0,0,0,0
Russian,Теперь с друзьями#нг#новыйгод#праздник#веселье#улыбка,0,0,0,1,0,0
Russian,С друзьями#нг#новыйгод#праздник#веселье#улыбка,0,0,0,1,0,0
Russian,Я хочу сказать примерно с 2011 года,0,0,0,0,0,0
Russian,"Жесть с дочкой в парикмахерскую был, не могу понять, как за два часа так много денег потратить.",0,0,0,0,0,1
Russian,"Жесть сходил с дочкой в парикмахерскую, не понимаю, как за два часа столько денег ушло.",0,0,0,0,0,1
Russian,"Жесть с дочкой в парикмахерскую был, не могу понять, как за два часа столько денег потратили.",0,0,0,0,0,1
Russian,"Да, хаски обитают не только в Италии, но и в Африке. Это одна из пород, которая адаптируется",0,0,0,0,0,0
Russian,"Хаски встречаются не только в Италии, но и в Африке. Это порода, которая приспосабливается",0,0,0,0,0,0
Russian,"Хаски живут не только в Италии, но и в Африке. Это порода, которая адаптируется",0,0,0,0,0,0
Russian,"Хаски встречаются в Италии и Африке. Это порода, которая приспосабливается",0,0,0,0,0,0
Russian,"Хаски обитают как в Италии, так и в Африке. Это порода, которая адаптируется",0,0,0,0,0,0
Russian,"Оо мой, #андроид больше не так быстро заряжается, как раньше! #полные #штаны",0,0,0,1,0,0
Russian,"бля, где бы ты не был, везде эти мерзкие гимназисты. это бесит",1,0,0,0,0,0
Russian,"Я снова пересматриваю годовой отчет, треть выполненного - это вымысел, но таковы правила игры.",0,0,0,0,0,0
Russian,"Я снова изучаю годовой отчет, треть достигнутого - это выдумка, но таковы правила игры.",0,0,0,0,0,0
Russian,"Я снова анализирую годовой отчет, треть достигнутого - это вымысел, но таковы правила игры.",0,0,0,0,0,0
Russian,"Я снова рассматриваю годовой отчет, треть выполненного - это выдумка, но таковы правила игры.",0,0,0,0,0,0
Russian,многие репетиции. У меня есть страх сцены.,0,0,1,0,0,0
Russian,"Последние несколько дней меня всё и всё раздражают. Всё вроде бы хорошо, но я не могу понять, в чём проблема. #ПиздецКакоеНовогоднееНастроение #збс",1,0,0,0,0,0
Russian,"Последние несколько дней меня всё и всё раздражают. Всё вроде бы хорошо, но я не могу понять, что именно не так. #ПиздецКакоеНовогоднееНастроение #збс",1,0,0,0,0,0
Russian,"Последние несколько дней меня всё и всё раздражают. Всё вроде бы хорошо, но я не могу понять, что именно вызывает эту проблему. #ПиздецКакоеНовогоднееНастроение #збс",1,0,0,0,0,0
Russian,Как это?!?!,0,0,0,0,0,1
Russian,Что за чудо?!?!,0,0,0,0,0,1
Russian,Как это могло произойти?!?!,0,0,0,0,0,1
Russian,Как это так?!?!,0,0,0,0,0,1
Russian,Как это возможно?!?!,0,0,0,0,0,1
Russian,Жизнь в одиночестве вызывает у меня огромное беспокойство.,0,0,1,0,0,0
Russian,"Очень страшно представлять, что всю жизнь провести в одиночестве.",0,0,1,0,0,0
Russian,"Мне страшно думать о том, чтобы провести всю жизнь в одиночестве.",0,0,1,0,0,0
Russian,Жизнь в одиночестве вызывает у меня огромное страх.,0,0,1,0,0,0
Russian,"Сознание Нестин - это самое отвратительное, что я когда-либо видел в олдскуле. Эти щупальца, боже мой!",1,1,0,0,0,0
Russian,"Сознание Нестин - это самое мерзкое, что я когда-либо встретил в олдскуле. Эти щупальца, как бы это не было!",1,1,0,0,0,0
Russian,"Сознание Нестин - это самое ужасное, что я когда-либо увидел в олдскуле. Эти щупальца, боже мой!",1,1,0,0,0,0
Russian,"Сознание Нестин - это самое отвратительное, что я когда-либо встретил в олдскуле. Эти щупальца, как бы это не было!",1,1,0,0,0,0
Russian,"Сознание Нестин - это самое мерзкое, что я когда-либо видел в олдскуле. Эти щупальца, боже правый!",1,1,0,0,0,0
Russian,"В общем, я считаю, что секс - это отвратительное явление, а он утверждает, что это нормально. Идиот мерзкий.",1,1,0,0,0,0
Russian,"Я говорю, что секс - это отвратительное дело, а он говорит, что это нормально. Идиот мерзкий.",1,1,0,0,0,0
Russian,"Я считаю, что секс - это отвратительное явление, а он утверждает, что это нормально. Идиот мерзкий.",1,1,0,0,0,0
Russian,"Я говорю, что секс - это отвратительное дело, а он утверждает, что это нормально. Идиот мерзкий.",1,1,0,0,0,0
Russian,"Вот услышал про микро-кредит этого банка, был в шоке. Сумма кредита: до 30 000 долларов США в рублях. Срок погашения: до 6 месяцев.",0,0,0,0,0,1
Russian,"Вот услышал про микро-кредит банка, был в недоумении. Сумма кредита: до 30 000 долларов США в рублях. Срок погашения: до 6 месяцев.",0,0,0,0,0,1
Russian,"Вот услышал про микро-кредит банка, был в удивлении. Сумма кредита: до 30 000 долларов США в рублях. Срок погашения: до 6 месяцев.",0,0,0,0,0,1
Russian,"792272 я хотел сдавать литературу, но очень сильно боялся провалить, это очень сложный предмет.",0,0,1,0,0,0
Russian,"792272 я хотел сдавать литературу, но очень сильно боялся провалить, это очень трудный предмет.",0,0,1,0,0,0
Russian,"792272 я хотел сдавать литературу, но очень сильно боялся провалить, это очень тяжелый предмет.",0,0,1,0,0,0
Russian,"Ска, чем больше я их совместок вижу, тем больше она меня раздражает!!!  #невыношу #таких #девочек!!!",1,0,0,0,0,0
Russian,"То чувство, когда понимаешь, что этот Новый Год будет самым скуч",0,0,0,0,1,0
Russian,"Купляй не то, что тебе нужно, а то, что тебе необходимо.",0,0,0,0,0,0
Russian,"Не покупай то, что тебе нужно, а то, что тебе необходимо.",0,0,0,0,0,0
Russian,"Не купляй то, что тебе нужно, а то, что тебе необходимо.",0,0,0,0,0,0
Russian,"некоторые пользователи Twitter ведут себя отвратительно, утверждают, что после их анфолловинга жизнь кого-то должна закончиться, как бы смешно это ни звучало.",1,1,0,0,0,0
Russian,"некоторые пользователи Twitter ведут себя неприемлемо, заявляя, что после их анфолловинга жизнь кого-то должна закончиться, несмотря на всю абсурдность такой мысли.",1,1,0,0,0,0
Russian,"некоторые пользователи Twitter ведут себя неприлично, утверждают, что после их анфолловинга жизнь кого-то должна закончиться, несмотря на всю нелепость такой идеи.",1,1,0,0,0,0
Russian,Видео и последние выпуски Дома 2 отсутствуют на сервере этого ресурса.,0,0,0,0,0,0
Russian,Видео и последние выпуски Дома 2 не доступны на сервере этого ресурса.,0,0,0,0,0,0
Russian,Видео и последние выпуски Дома 2 не находятся на сервере этого ресурса.,0,0,0,0,0,0
Russian,Видео и последние выпуски Дома 2 не содержатся на сервере этого ресурса.,0,0,0,0,0,0
Russian,Не требуется регистрация на сайте для скачки.,0,0,0,0,0,0
Russian,Регистрация на сайте не требуется для скачки.,0,0,0,0,0,0
Russian,Для скачки регистрация на сайте не нужна.,0,0,0,0,0,0
Russian,Скачка не требует регистрации на сайте.,0,0,0,0,0,0
Russian,Регистрация на сайте не нужна для скачки.,0,0,0,0,0,0
Russian,"Очень раздражает, когда кто-то подходит слишком близко или прислоняется к мне. Вы или мой родственник, или друг, или любовник? Тогда уходите подальше!",1,0,0,0,0,0
Russian,"Очень раздражает, когда кто-то подходит слишком близко или прислоняется к мне. Вы или мой родственник, или друг, или любовник? Тогда уходите подальше!",1,0,0,0,0,0
Russian,"Очень раздражает, когда кто-то подходит слишком близко или прислоняется к мне. Вы или мой родственник, или друг, или любовник? Тогда уходите подальше!",1,0,0,0,0,0
Russian,"Очень раздражает, когда кто-то подходит слишком близко или прислоняется к мне. Вы или мой родственник, или друг, или любовник? Тогда уходите подальше!",1,0,0,0,0,0
Russian,"Очень раздражает, когда кто-то подходит слишком близко или прислоняется к мне. Вы или мой родственник, или друг, или любовник? Тогда уходите подальше!",1,0,0,0,0,0
Russian,"Поздравляю с отличным воскресеньем! Надеюсь, вы хорошо отдохнули.",0,0,0,1,0,0
Russian,Доброе утро! Желаю вам отличного воскресенья и хорошего отдыха.,0,0,0,1,0,0
Russian,Доброе утро! Пожелаем вам отличного воскресенья и приятного отдыха.,0,0,0,1,0,0
Russian,Доброе утро! Поздравляю с отличным воскресеньем и желаем вам приятного отдыха.,0,0,0,1,0,0
Russian,"Мама снова готовит мясо, и я уже чувствую отвращение от этого.",0,1,0,0,0,0
Russian,"Мама снова готовит мясо, и я уже чувствую отвращение от него.",0,1,0,0,0,0
Russian,"Мне крайне не нравится человек, из которого исходит агрессия.",0,1,0,0,0,0
Russian,"Я крайне не люблю человека, от которого исходит агрессия.",0,1,0,0,0,0
Russian,"Мне не нравится человек, от которого исходит агрессия.",0,1,0,0,0,0
Russian,"Я не люблю человека, от которого исходит агрессия.",0,1,0,0,0,0
Russian,"Мне не нравится человек, который излучает агрессию.",0,1,0,0,0,0
Russian,"Мне стыдно за нашу страну, которую оскверняют и представляют как что-то ужасное.",0,0,0,0,1,0
Russian,"Мне стыдно за нашу страну, которую оскверняют и показывают как монстра.",0,0,0,0,1,0
Russian,"Мне стыдно за нашу страну, которую оскверняют и представляют как монстра.",0,0,0,0,1,0
Russian,"Мне стыдно за нашу страну, которую оскверняют и показывают как что-то ужасное.",0,0,0,0,1,0
Russian,Я бы хотел сбросить всю память,0,0,0,0,0,0
Russian,Мне стыдно и мерзко за себя,0,1,0,0,0,0
Russian,Мне стыдно и мерзко за мою личность,0,1,0,0,0,0
Russian,Мне стыдно и мерзко за мою совесть,0,1,0,0,0,0
Russian,Мне стыдно и мерзко за мою душу,0,1,0,0,0,0
Russian,Мне стыдно и мерзко за мою честь,0,1,0,0,0,0
Russian,"напечатаю объявление 'проститутка на ночь' и отправлю его своему другу, чтобы он его расклеил по всему городу, так как я не хочу быть таким говном.",1,1,0,0,0,0
Russian,"напечатаю объявление 'проститутка на ночь' и дам его другу, чтобы он его расклеил, так как я не хочу быть таким говном.",1,1,0,0,0,0
Russian,"напечатаю объявление 'проститутка на ночь' и попрошу друга расклеить его по всему городу, так как я не хочу быть таким говном.",1,1,0,0,0,0
Russian,"напечатаю объявление 'проститутка на ночь' и попрошу друга расклеить его, так как я не хочу быть таким говном.",1,1,0,0,0,0
Russian,Вауууу с!,0,0,0,1,0,1
Russian,"Ой, я таки нарисовала этого мерзкого Микки Мауса, я таки молодец!!!",0,0,0,1,0,0
Russian,"Впервые за долгое время я не нахожу нужды в будильнике, вот это счастье!",0,0,0,1,0,0
Russian,"Впервые за долгое время я не использую будильник, вот это радость!",0,0,0,1,0,0
Russian,"Впервые за долгое время я не ставлю будильник, вот это счастье!",0,0,0,1,0,0
Russian,"Ого, кажется, только что в кино показывали, а вдруг и по телевизору сразу - ну да, фильм просто великолепный!",0,0,0,0,0,1
Russian,"Ого, похоже, только что в кино показывали, а вдруг и по телевизору сразу - ну да, фильм просто потрясающий!",0,0,0,0,0,1
Russian,"Ого, кажется, только что в кино показывали, а вдруг и по телевизору сразу - ну да, фильм просто невероятный!",0,0,0,0,0,1
Russian,"Ого, похоже, только что в кино показывали, а вдруг и по телевизору сразу - ну да, фильм просто удивительный!",0,0,0,0,0,1
Russian,"Я не буду никому ничего отвечать, хочу все, что пиздится, и пойду.",1,0,0,0,0,0
Russian,"Я не буду никому ничего отвечать, хочу все, что пиздится, и уйду.",1,0,0,0,0,0
Russian,"Я не буду никому ничего отвечать, хочу все, что пиздится, и выйду.",1,0,0,0,0,0
Russian,"Я не буду никому ничего отвечать, хочу все, что пиздится, и отправлюсь.",1,0,0,0,0,0
Russian,"Я не буду никому ничего отвечать, хочу все, что пиздится, и уйду отсюда.",1,0,0,0,0,0
Russian,В 3-х литровой банке на букву Д можно уместить,0,0,0,0,0,0
Russian,В 3-х литровой банке на букву Д можно поместить,0,0,0,0,0,0
Russian,"Я возмущен, когда 'друзья' пишут себе в вк такие слова, как 'чмо, уродка, уебанка, убожество', и считают это нормальным, это мне не нравится.",1,1,0,0,0,0
Russian,"Мне не нравится, когда 'друзья' пишут такие слова в вк, как 'чмо, уродка, уебанка, убожество', и считают это нормальным.",1,1,0,0,0,0
Russian,"Я возмущен тем, что 'друзья' пишут такие слова в вк, как 'чмо, уродка, уебанка, убожество', и считают это нормальным, это мне противно.",1,1,0,0,0,0
Russian,"Мне противно, когда 'друзья' пишут такие слова в вк, как 'чмо, уродка, уебанка, убожество', и считают это нормальным.",1,1,0,0,0,0
Russian,"Я возмущен тем, что 'друзья' пишут такие слова в вк, как 'чмо, уродка, уебанка, убожество', и считают это нормальным, это мне не нравится.",1,1,0,0,0,0
Russian,"Мне страшно представлять, что человек, которому я безумно привязан, может обходиться без меня без каких-либо проблем.",0,0,1,0,0,0
Russian,"Мне страшно думать о том, что человек, к которому я безумно привязан, может обойтись без меня без каких-либо трудностей.",0,0,1,0,0,0
Russian,"Мне страшно, что человек, которому я безумно привязан, может обойтись без меня без каких-либо трудностей.",0,0,1,0,0,0
Russian,"Мне страшно, что человек, к которому я безумно привязан, может обойтись без меня без каких-либо проблем.",0,0,1,0,0,0
Russian,"Мне страшно представлять, что человек, которому я безумно привязан, может обойтись без меня без каких-либо трудностей.",0,0,1,0,0,0
Russian,Вот такой поворот. Не ожидала.,0,0,0,0,0,1
Russian,Вот что произошло. Не ожидала.,0,0,0,0,0,1
Russian,"Компания предлагает корпоративные программы, включая обучение, компенсацию за мобильные связи и другие",0,0,0,0,0,0
Russian,"Компания предоставляет корпоративные программы, среди которых обучение, компенсация за мобильные связи и другие",0,0,0,0,0,0
Russian,"Компания имеет корпоративные программы, включая обучение, компенсацию за мобильные связи и дополнительные",0,0,0,0,0,0
Russian,"Компания предлагает корпоративные программы, среди которых обучение, компенсация за мобильные связи и дополнительные",0,0,0,0,0,0
Russian,"Компания предоставляет корпоративные программы, включая обучение, компенсацию за мобильные связи и дополнительные",0,0,0,0,0,0
Russian,"Знаете, что бы не говорили мои одноклассники, я все равно буду собой — Линой Малиной, а свое мнение пусть засунут куда подальше #ппц",1,0,0,0,0,0
Russian,"Мои одноклассники могут говорить что угодно, но я все равно буду Линой Малиной, и свое мнение пусть засунут куда подальше #ппц",1,0,0,0,0,0
Russian,"Независимо от того, что говорят мои одноклассники, я все равно буду Линой Малиной, и свое мнение пусть засунут куда подальше #ппц",1,0,0,0,0,0
Russian,"отлично общались, что там было!!",0,0,0,1,0,0
Russian,"Вскоре будет НГ с мандаринками, которые я не могу получить",0,0,0,0,1,0
Russian,"Скоро будет НГ с мандаринками, которые мне недоступны",0,0,0,0,1,0
Russian,"В ближайшее время будет НГ с мандаринками, которые я не могу купить",0,0,0,0,1,0
Russian,"Скоро будет НГ с мандаринками, которые я не могу достать",0,0,0,0,1,0
Russian,"В скором времени будет НГ с мандаринками, которые мне не под силу",0,0,0,0,1,0
Russian,Я уже начинаю ненавидеть 2014 год,1,0,0,0,0,0
Russian,Мне уже начинает нравиться 2014 год,1,0,0,0,0,0
Russian,Мы отлично провели время,0,0,0,1,0,0
Russian,"Всё...просто пошло всё нахер, всё пусть идут нахуй...сука нахуй так всё сложно...я устал...",1,0,0,0,1,0
Russian,"Каждый человек является результатом не только текущих отношений, но и истории этих отношений.",0,0,0,0,0,0
Russian,"Человек является продуктом не только текущих отношений, но и истории этих отношений.",0,0,0,0,0,0
Russian,"Каждый человек является результатом не только существующих отношений, но и истории этих отношений.",0,0,0,0,0,0
Russian,"Человек является продуктом не только существующих отношений, но и истории этих отношений.",0,0,0,0,0,0
Russian,"Какой же идиотский день. Ну, черт, просто!!!!!!",1,0,0,0,0,0
Russian,"Какой же глупый день. Ну, дьявол, просто!!!!!!",1,0,0,0,0,0
Russian,"Какой же безумный день. Ну, черт, просто!!!!!!",1,0,0,0,0,0
Russian,"Какой же нелепый день. Ну, дьявол, просто!!!!!!",1,0,0,0,0,0
Russian,"Какой же абсурдный день. Ну, черт, просто!!!!!!",1,0,0,0,0,0
Russian,Обслуживающие организации предоставляют детальный отчет по каждому инциденту,0,0,0,0,0,0
Russian,Обслуживающие организации предоставляют подробный отчет по каждому конкретному случае,0,0,0,0,0,0
Russian,Обслуживающие организации предоставляют подробный отчет по каждому конкретному инциденту,0,0,0,0,0,0
Russian,Обслуживающие организации предоставляют подробный отчет по каждому конкретному событию,0,0,0,0,0,0
Russian,"ой,а вот такого я не ожидал",0,0,0,0,0,1
Russian,"В2 затруднилась с тем, чтобы обсудить технологии и жизненные ценности",0,0,0,0,0,0
Russian,В2 столкнулась с трудностями при обсуждении технологий и жизненных ценностей,0,0,0,0,0,0
Russian,В2 испытала затруднения при обсуждении технологий и жизненных ценностей,0,0,0,0,0,0
